src,rel,dst,src_label,dst_label,row_id
node:f02496fb1c3a429d,is,node:c71ff144d69817e0,title,Work Authority ***** Improper use,402
node:f02496fb1c3a429d,is,node:3fb1e431801b43fe,title,Stop Work Authority ***** Improper use of Equipment,402
node:f02496fb1c3a429d,is,node:13410cae09306cc6,title,Work Authority ***** Improper use of Equipment,402
node:9e0a3afd66f4fadf,title of is,node:1bccc1f14b745c90,case,Stop Work Authority ***** Improper use,402
node:9e0a3afd66f4fadf,title of is,node:c71ff144d69817e0,case,Work Authority ***** Improper use,402
node:9e0a3afd66f4fadf,title of is,node:13410cae09306cc6,case,Work Authority ***** Improper use of Equipment,402
node:9e0a3afd66f4fadf,title of is,node:3fb1e431801b43fe,case,Stop Work Authority ***** Improper use of Equipment,402
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,402
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,402
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,402
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,402
node:02b2c2d0700811c7,is,node:3f49d0867da0801b,Business Unit,Surface Americas,402
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,402
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,402
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,402
node:99ac13c2bb0f4fc7,is,node:6bf007836a35ccb8,client,HESS CORPORATION,402
node:d9d10f1dc86defd4,is,node:b5d3ea6b47f3dbe3,case categorization,Equipment Suitability,402
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,402
node:beef3462beb17905,are,node:e43df9a07791cf5a,life rules,Safe Mechanical Lifting,402
node:beef3462beb17905,are,node:70859b7f9205dc81,life rules,Safe Lifting,402
node:ccc83dc829b0c87c,are,node:70859b7f9205dc81,life saving rules,Safe Lifting,402
node:ccc83dc829b0c87c,are,node:e43df9a07791cf5a,life saving rules,Safe Mechanical Lifting,402
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,402
node:9e0a3afd66f4fadf,was reported on,node:92d963f33a65f809,case,2022-02-25,402
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,402
node:fd062c23cbff59ef,was,node:c5c11887218b0e4c,loss potential severity,4.0,402
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,402
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,402
node:1dc98cc9a40e5a79,is,node:8afd1bdc2de8f572,date,2022-03-30,402
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,402
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,402
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,402
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,402
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,402
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,402
node:2809263c1552cd5a,is,node:3222bd3614cf1c6a,location code,TFMC616,402
node:f59c096b3321a5ef,code of is,node:3222bd3614cf1c6a,incident,TFMC616,402
node:8816bfad41ee8613,was using,node:9038e613ed695757,ROV,pry bar with lanyard,29857
node:fa1e3e124de010c9,dropped,node:845f53ca5412b01c,lanyard,Pry Bar,29857
node:8816bfad41ee8613,replace,node:fa1e3e124de010c9,ROV,lanyard,29857
node:845f53ca5412b01c,is with,node:fa1e3e124de010c9,pry bar,lanyard,29857
node:8816bfad41ee8613,returned in,node:13bb81856f55feec,ROV,anticipation,29857
node:8816bfad41ee8613,was using,node:845f53ca5412b01c,ROV,pry bar,29857
node:8816bfad41ee8613,returned to,node:dd8810832f458e17,ROV,TMS,29857
node:94894d0480830370,is,node:3cb7d2848a6144c8,type,Environment,29857
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,29857
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,29857
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,29857
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,29857
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,29857
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,29857
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,29857
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,29857
node:e31f212b8e2f7a7d,is,node:f426ae6423a7bf2b,Unlikely Activity,occurs,29857
node:9e0a3afd66f4fadf,is,node:f426ae6423a7bf2b,case,occurs,29857
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,29857
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,29857
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,29857
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,29857
node:1dc98cc9a40e5a79,is,node:30b496ab33f9e492,date,2023-07-19 03:13:00.000,29857
node:f02496fb1c3a429d,is Dropped,node:fcbecb8d22f19c02,title,pry bar seabed,29857
node:f02496fb1c3a429d,is Dropped,node:50f3f07ac4ebd18c,title,bar seabed,29857
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,29857
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,29857
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,29857
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,29857
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,29857
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,29857
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,29857
node:5322bd41eb35fa05,is,node:6b1673fb13c816cc,name,300613C001,29857
node:99ac13c2bb0f4fc7,is,node:8134b8752c35ca2c,client,SHELL OFFSHORE INC.,29857
node:d9d10f1dc86defd4,is,node:781f46fabbbd7ca3,case categorization,Hazard Identification,29857
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,29857
node:9e0a3afd66f4fadf,was reported on,node:8f61ef577fdfb061,case,2023-07-19,29857
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,29857
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,29857
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,29857
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,29857
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,29857
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,29857
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,29857
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,29857
node:3dc2d5f80ef9d4ee,is,node:d12aa20bcd88a452,operating center,TPFMCUSA,29857
node:2809263c1552cd5a,is,node:fd628f49c74f57cc,location code,TFMC609,29857
node:f59c096b3321a5ef,code of is,node:fd628f49c74f57cc,incident,TFMC609,29857
node:cdc7b1fd5ec50168,was left after,node:a474cc90df078396,Spool,day supported by crane,28563
node:cdc7b1fd5ec50168,was left after,node:fbfdbf37c89e6c2f,Spool,day only supported by crane,28563
node:cdc7b1fd5ec50168,was left after,node:7c5133188f06cf08,Spool,working day supported by crane,28563
node:cdc7b1fd5ec50168,was left after,node:2f66675f9597d24c,Spool,working day only supported,28563
node:cdc7b1fd5ec50168,was left after,node:177b6fc0ace9408c,Spool,working day supported,28563
node:cdc7b1fd5ec50168,was left after,node:e5f8e1ef19ac2663,Spool,day,28563
node:cdc7b1fd5ec50168,was left after,node:c21d00c0119bd2e9,Spool,day only supported,28563
node:cdc7b1fd5ec50168,was left after,node:b3ed3ea3554bc5dc,Spool,working day,28563
node:cdc7b1fd5ec50168,was left after,node:6d8f0e4d1d62b999,Spool,day supported,28563
node:cdc7b1fd5ec50168,was,node:7c5d108f185a562d,Spool,left,28563
node:cdc7b1fd5ec50168,was left after,node:46443c55be9240ef,Spool,working day only supported by crane,28563
node:739a938eed68b0e2,sent on,node:745a2eedabcbf308,Picture,email,28563
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,28563
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,28563
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,28563
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,28563
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,28563
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,28563
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,28563
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,28563
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,28563
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,28563
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,28563
node:8987dddee8db0aa6,is,node:ecbe613e47a50e47,criticality,16.0,28563
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,28563
node:b66ca7b81154bd22,is,node:ecbe613e47a50e47,value,16.0,28563
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,28563
node:688608fa38c6d97c,is,node:18769c6ca5c2e6a5,mitigated risk color,Yellow,28563
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,28563
node:1dc98cc9a40e5a79,is,node:45794813d1dcdc40,date,2025-05-14 06:53:00.000,28563
node:f02496fb1c3a429d,is,node:6a1a81cbc9e917c4,title,suported by crane,28563
node:f02496fb1c3a429d,is,node:8a18df1318c1ac8a,title,suported,28563
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,28563
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,28563
node:efb0833c3b6eb969,is,node:648d66c2a0ccc58f,specific Business Unit,Controls,28563
node:02b2c2d0700811c7,is,node:648d66c2a0ccc58f,Business Unit,Controls,28563
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,28563
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,28563
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,28563
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,28563
node:beef3462beb17905,are,node:443a745bad2abfcf,life rules,Bypassing Safety Controls,28563
node:ccc83dc829b0c87c,are,node:443a745bad2abfcf,life saving rules,Bypassing Safety Controls,28563
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,28563
node:9e0a3afd66f4fadf,was reported on,node:9c08c0553d883ff6,case,2025-05-14,28563
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,28563
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,28563
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,28563
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,28563
node:1dc98cc9a40e5a79,is,node:174e31cf688ff888,date,2025-06-12,28563
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,28563
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,28563
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,28563
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,28563
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,28563
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,28563
node:f59c096b3321a5ef,code of is,node:0b9f95cddcb4a87b,incident,TFMC475,28563
node:2809263c1552cd5a,is,node:0b9f95cddcb4a87b,location code,TFMC475,28563
node:f7abaf52ca54d835,access,node:ea19d283cf971b8e,personnel,platform,18693
node:379ddb282d0b61e6,open,node:a305fd46f8876c61,they,swing gate,18693
node:379ddb282d0b61e6,revolve,node:0f68b62bc2cdd2a8,they,descend,18693
node:379ddb282d0b61e6,revolve,node:d2b2d7453e27c61d,they,180 degrees,18693
node:f7abaf52ca54d835,access,node:d42b18a1b0212727,personnel,lower platform,18693
node:4c86708f5ab73dd9,resulting in,node:59bf1664ee69d2f7,person,them falling to deck below,18693
node:4c86708f5ab73dd9,resulting in,node:f9f92ea74fdd03d2,person,them,18693
node:4c86708f5ab73dd9,fall,node:b7f0f540dca0d76a,person,resulting,18693
node:4c86708f5ab73dd9,resulting in,node:e3c352f17482190f,person,them falling,18693
node:4c86708f5ab73dd9,fall,node:b1b9292845556c43,person,resulting in them falling to deck below,18693
node:4c86708f5ab73dd9,resulting in,node:9ae68254870db889,person,them falling to deck,18693
node:4c86708f5ab73dd9,fall,node:22136f1a8001779e,person,resulting in them falling to deck,18693
node:4c86708f5ab73dd9,fall,node:ae329410f793bc9c,person,resulting in them falling,18693
node:4c86708f5ab73dd9,fall,node:b42655ce212e4630,person,resulting in them,18693
node:e88261edb46aad95,prevent person,node:73f0232586717032,additional barriers,falling,18693
node:e88261edb46aad95,prevent person,node:624e0a568f3bd900,additional barriers,falling between handrail,18693
node:c6eaa9919d9a5fab,prevent,node:4c86708f5ab73dd9,barriers,person,18693
node:c6eaa9919d9a5fab,prevent person,node:624e0a568f3bd900,barriers,falling between handrail,18693
node:c6eaa9919d9a5fab,prevent person,node:73f0232586717032,barriers,falling,18693
node:e88261edb46aad95,prevent,node:4c86708f5ab73dd9,additional barriers,person,18693
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,18693
node:f65bceae9e1f5084,is,node:7cd31340dfaeb57a,description,Substantial,18693
node:1a345cef2abea8d3,is,node:c5c11887218b0e4c,severity value,4.0,18693
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,18693
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,18693
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,18693
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,18693
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,18693
node:8987dddee8db0aa6,is,node:30a3d0c53ccd6c66,criticality,32.0,18693
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,18693
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,18693
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,18693
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,18693
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,18693
node:1dc98cc9a40e5a79,is,node:a35b76dce3eded57,date,2023-11-27 19:22:00.000,18693
node:f02496fb1c3a429d,is,node:372b1472b2b53264,title,SIFP,18693
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,18693
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,18693
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,18693
node:02b2c2d0700811c7,is,node:870e2c1cc5c6ef05,Business Unit,Vessels iEPCI,18693
node:efb0833c3b6eb969,is,node:870e2c1cc5c6ef05,specific Business Unit,Vessels iEPCI,18693
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,18693
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,18693
node:ace9b0eac87cb97b,name of is,node:2c683aeaf9aac3f5,project,078773X041,18693
node:5322bd41eb35fa05,is,node:2c683aeaf9aac3f5,name,078773X041,18693
node:6bcf1d394e12e288,is with,node:26b96079fde2a001,silos,granulate,18693
node:d9d10f1dc86defd4,is,node:630c2328cc3b1844,case categorization,Fall fall,18693
node:d9d10f1dc86defd4,is Fall to,node:92de4aaab559e717,case categorization,level,18693
node:d9d10f1dc86defd4,is,node:a4f1f52b9bfcbf83,case categorization,Fall to lower level fall to water,18693
node:d9d10f1dc86defd4,is Fall to,node:771d039cc4699735,case categorization,lower level,18693
node:d9d10f1dc86defd4,is,node:148fddfbb2cbef16,case categorization,Fall,18693
node:d9d10f1dc86defd4,is,node:ca119d3be1e47ad6,case categorization,Fall to level fall,18693
node:d9d10f1dc86defd4,is,node:a753cd102df7977f,case categorization,Fall fall to water,18693
node:d9d10f1dc86defd4,is,node:f5503812064b0ac3,case categorization,Fall to lower level fall,18693
node:d9d10f1dc86defd4,is,node:0c53edb5a8efedb7,case categorization,Fall to level fall to water,18693
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,18693
node:beef3462beb17905,are Working at,node:c764f18f93c0c71b,life rules,Height,18693
node:ccc83dc829b0c87c,are Working at,node:c764f18f93c0c71b,life saving rules,Height,18693
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,18693
node:9e0a3afd66f4fadf,was reported on,node:6bac13579f733a19,case,2023-12-01,18693
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,18693
node:fd062c23cbff59ef,was,node:c5c11887218b0e4c,loss potential severity,4.0,18693
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,18693
node:1dc98cc9a40e5a79,is,node:7f2b6f171996d252,date,2024-04-20,18693
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,18693
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,18693
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,18693
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,18693
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,18693
node:3dc2d5f80ef9d4ee,is,node:e32375a02bc4d9bf,operating center,UK Aberdeen,18693
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,18693
node:2809263c1552cd5a,is,node:35a99011be9533a5,location code,TFMC502,18693
node:f59c096b3321a5ef,code of is,node:35a99011be9533a5,incident,TFMC502,18693
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,14368
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,14368
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,14368
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,14368
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,14368
node:9e0a3afd66f4fadf,Has,node:193ad9ad8dec6fbf,case,Has occurred in our company,14368
node:9e0a3afd66f4fadf,Has,node:a0bc746ddfb69b1b,case,Has occurred,14368
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,14368
node:8987dddee8db0aa6,is,node:498b3797c1ffeb8d,criticality,8.0,14368
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,14368
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,14368
node:1dc98cc9a40e5a79,is,node:5d2182cbbfb93286,date,2023-04-24 19:59:00.000,14368
node:9e0a3afd66f4fadf,title of is,node:c62539f9b4bdc62a,case,Uso de herramientas de herramientas electricas,14368
node:f02496fb1c3a429d,is,node:c62539f9b4bdc62a,title,Uso de herramientas de herramientas electricas,14368
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,14368
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,14368
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,14368
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,14368
node:02b2c2d0700811c7,is,node:3f49d0867da0801b,Business Unit,Surface Americas,14368
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,14368
