record_no,stratum,narrative,case_categorization,severity,impact_type,work_process,causal_density,causal_matches,token_count,existing_entities
510369,falls_slips,"Stores received 18 in number (78.6 KG each) CO2 cylinders (03 pallets with 06 cylinder each) of GTG CO2 flooding system (Firefighting) by closed type mini truck (Taurus). Upon opening the truck door it was noticed the pallets have damages and the pallet loaded on top had moved to the back causing the cylinders to tilt._x000D_ As was not possible to unload the damaged Top pallets with Forklift; F-15 crane was used._x000D_ _x000D_ While unloading from the truck the damaged pallet broke causing one CO2 cylinder slip from the pallet and fall down from about 01 mtrs height._x000D_ _x000D_ Activating its safety valve, causing the CO2 to release._x000D_ _x000D_ The safety cap of the cylinder was intact and no damage was caused to the valve/ cylinder._x000D_ _x000D_ No injury/ property damage caused, except for the CO2 discharge.",Work environment - Fall to lower level / fall to water / loose materials (e.g. silos with granulate),Environment - 1. Minimal Impact,Environment,Site Material Handling And Storage,0.0364963503649635,5.0,137.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Cochin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""AIR PRODUCTS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""GTG CO2 flooding system"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Firefighting"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Taurus"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""forklift"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""F-15 crane"", ""relation"": ""INVOLVED""}]"
568934,falls_slips,Employee 10016839 was walking from front office area into the shop next to Mazak 703 when footing was lost due to smooth surface on the concrete. Employee fell to floor landing on backside. Employee was not injured and declined medical attention that was offered by members of the safety committee. No work lost due to incident.,"Work environment - Falls, slips and trips on same level (without potential to fall to lower level)",Injury - 1. First Aid Care,Injury,Other Manufacturing Activities,0.0357142857142857,2.0,56.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Stephenville Manufacturing"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Stephenville"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""front office area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Mazak 703"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""members of the safety committee"", ""relation"": ""REPORTED_BY""}]"
713321,falls_slips,Employee was walking on the sidewalk in between S01 office and P01 (parking garage) and became distracted causing the employee to lose their footing and fall to their knees.  The fall caused a contusion just below the employees knee. The employee was seen by the on-site clinic and was released back to work with no restrictions.,"Work environment - Falls, slips and trips on same level (without potential to fall to lower level)",Injury - 1. First Aid Care,Injury,Customer Service,0.0357142857142857,2.0,56.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Gremp Campus (Generation Park)"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Houston"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""S01 office"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""P01"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""contusion"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""on-site clinic"", ""relation"": ""REPORTED_BY""}]"
725345,falls_slips,I.P was walking on the back deck near TR rail on starboard side his left foot slipped on a wet part of the deck causing his weight to roll on top of his ankle resulting in mild pain & swelling._x000D_ On discussion with the IP he stated that there had been water on the deck which may have contributed to the strength of support offered by the boots after absorbing the water. The absorbed water may have lessened the ability for the boot to provide support,"Work environment - Falls, slips and trips on same level (without potential to fall to lower level)",Injury - 1. First Aid Care,Injury,Flexible Pipe Installation,0.0348837209302325,3.0,86.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Deep Orient"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Aberdeen"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""WOODSIDE ENERGY LTD."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""back deck"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""TR rail"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""starboard side"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""left foot"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""mild pain & swelling"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IP"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""boots"", ""relation"": ""INVOLVED""}]"
603365,falls_slips,A workshop technician has reported a near miss incident cause of dropped object due to strong wind and heavy rain. A zinc roof weighing 4kg with dimension (1.5ft x 11.5ft) was inadvertently dropped from roof top and fell over approximately 9 metres (30 feet) to the ground outside the Low Bay area. There was no personnel injury reported.,Work environment - Fall to lower level / fall to water / loose materials (e.g. silos with granulate),Financial Impact - 2. Minor impact on entity/asset figures,Financial Impact,Yards,0.0344827586206896,2.0,58.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Labuan Storage"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Labuan"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Malaysia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Low Bay area"", ""relation"": ""OCCURRED_AT""}]"
516341,falls_slips,"During the movement of the welding machine (POLITRON “S” 10kW – AC) with the use of the pallet, the welding machine wheel came to trave into a desnive on the floor, coming to fall over the pallet holes, causing thus defects to the equipment._x000D_ OBS: The operator that the machine was being transported in this way for some time.","Work environment - Falls, slips and trips on same level (without potential to fall to lower level)",Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Other Manufacturing Activities,0.0338983050847457,2.0,59.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Flexibras"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Acu"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Brazil"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""South America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welding machine"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""POLITRON \u201cS\u201d 10kW \u2013 AC"", ""relation"": ""INVOLVED""}]"
573978,falls_slips,"While our Piling team working on the Test Pile at location Prime G Green Belt North side. The works have been carried out under proper coverage of safety and execution. As per our barricading panels been placed on the North & East side of the operating rig._x000D_  _x000D_ Our Barricading panel placed on the North & East, due to slightly heavy wind barricading fallen east side  had fallen on the nearby Fire monitor. Even though the panel slide gradually, that monitor couldn’t able to withstand and broken on the upstream of isolation valve, causing leakage of Fire water._x000D_ _x000D_ Further we observed that the broken monitor was not in the healthy state and it was totally corroded, which leads to failure. We doubt the same case may exist in other systems too. This is for your kind information and action please._x000D_ No injury/ property damage caused due to the incident.",Work environment - Fall to lower level / fall to water / loose materials (e.g. silos with granulate),Injury - 1. First Aid Care,Injury,Construction,0.0333333333333333,5.0,150.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Visakhapatnam"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""HINDUSTAN PETROLEUM CORPORATION LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Piling team"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Test Pile"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Prime G Green Belt"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""north side"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North & East"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Fire monitor"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""isolation valve"", ""relation"": ""INVOLVED""}]"
22105,falls_slips,Whilst walking around an XT in the test booth the IP hit his leg off an anode on the lower tree frame.The impact resulted in a cut to the leg.,"Falls, slips and trips on same level (without potential to fall to lower level)",1 - Negligible,Injury/Illness,,0.0333333333333333,1.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Dunfermline Manufacturing"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Dunfermline"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""N/A - No Vendor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""test booth"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IP"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""BODY_PART"", ""value"": ""left leg"", ""relation"": ""AFFECTED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""anode"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""lower tree frame"", ""relation"": ""INVOLVED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""cut"", ""relation"": ""RESULTED_IN""}]"
622854,falls_slips,"The carist delivered 2 octabins gerbed on the G150. A few meters from the deposito area, the lower octabine broke up causing the basulation & fall of the upper octabine.",Work environment - Fall to lower level / fall to water / loose materials (e.g. silos with granulate),Injury - 1. First Aid Care,Injury,Storage,0.0333333333333333,1.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Flexi France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Le Trait"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FLEXI FRANCE"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""The carist"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""G150"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""deposito area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""lower octabine"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""upper octabine"", ""relation"": ""AFFECTED""}]"
710975,falls_slips,"During cable management at ground level, one helper stumble on uneven surface and fall on ground the foot was placed on the pedestal to elevate the cable and the leg slept, causing it to fall down and scratch its right leg. Due to which he was sent to First-Aid centre and gave minor treatment there and he went back to his work.","Work environment - Falls, slips and trips on same level (without potential to fall to lower level)",Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Site Electrical,0.032258064516129,2.0,62.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Sindri"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""HINDUSTAN URVARAK AND RASAYAN LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Falls, slips and trips on same level (without potential to fall to lower level)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""ground level"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""left foot"", ""relation"": ""AFFECTED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""pedestal"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""left leg"", ""relation"": ""AFFECTED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""First Aid Center"", ""relation"": ""REPORTED_BY""}]"
502506,falls_slips,"Approx. 15.40Hrs 6 exterior Blast relief wall panels were blown out of their  fixed position  on the exterior wall of the module by the strong wind, some of the panels hit the adjacent Scaffolding on their decent causing damage to some Scaffold members.  The Scaffold had minor deformation in some areas but was not in any danger of collapse. _x000D_ No Injuries were reported",Work environment - Fall to lower level / fall to water / loose materials (e.g. silos with granulate),"Damage - 5. More than 5,000,000 Euros",Damage,Construction - Installation,0.03125,2.0,64.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Tianjin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""exterior wall"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""scaffolding"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Scaffold"", ""relation"": ""INVOLVED""}]"
